20201119_Oocyte3_after_red,20201119_Oocyte5_after_red,20201119_Oocyte7_after_red,20201120_Oocyte3_after_red,20201124_Oocyte1_after_red,20201126_Oocyte1_after_red,20201126_Oocyte3_after_red,20201127_Oocyte1_after_red,20201130_Oocyte3_after_red,20201203_Oocyte1_after_red,20201119_Oocyte3_after_green,20201119_Oocyte5_after_green,20201119_Oocyte7_after_green,20201120_Oocyte3_after_green,20201124_Oocyte1_after_green,20201126_Oocyte1_after_green,20201126_Oocyte3_after_green,20201127_Oocyte1_after_green,20201130_Oocyte3_after_green,20201203_Oocyte1_after_green
0.4213578109889399,0.583889148578218,0.3527666518320729,0.5950048035165887,1.0,0.44077439057643075,0.26338170405568284,0.7178653450721002,0.8985667124050699,0.43005803873684545,0.023691972884657582,0.2723767755001503,0.23194775218310762,0.3370647914405134,0.33543745624751214,0.5145140050658766,0.08162558179428378,0.2938041720534095,0.08803342285884819,0.2133188347276234
0.5159649251123517,0.4885456413720108,0.49433882631197373,0.6241438336439685,0.9893977952233244,0.45339368489938403,0.35320176624889765,0.6576921480063542,0.7416115315119488,0.3831456760554007,0.12057649087184194,0.3904543775144364,0.26903489636493433,0.4181392476387239,0.29156057403264113,0.5363194458441672,0.020942890152922226,0.2767630031024747,0.21191356025829095,0.23164203411640352
0.6359741082965598,0.5165117797138936,0.38316294443713167,0.7652612444909314,0.9366618285393433,0.546737198014942,0.30567981217200957,0.5581661127244997,0.6448028040811329,0.3568697435415761,0.08339309463042725,0.21534011604039532,0.21756092354287188,0.4118074943256156,0.2449358640001099,0.41347529881281125,0.00786480219846359,0.47727723496139635,0.2743179235160036,0.16687917512092862
0.5857591567723952,0.4437125094981087,0.4986304117540135,0.7771859456246533,0.8725121246804731,0.7705055352565848,0.2920824484217234,0.6018980440487818,0.6626054587199584,0.6210340522622577,0.10917353852574832,0.2680971017269218,0.21347956317836436,0.4642967424418478,0.3210214404348482,0.34334750972527334,0.0,0.3769817543239924,0.22923769976570976,0.07162568129763681
0.6887489740026492,0.406669371096509,0.4934654656913442,0.7389375128151368,0.8864968510497069,0.5771020341386266,0.15265025359019388,0.759656839929288,0.791356800304319,0.4193699881417812,0.1162985205145493,0.37685247270040245,0.23120192660489242,0.3892834518083221,0.29133666424169224,0.3587634961266868,0.0326156971136642,0.48312025236739203,0.3615370451500666,0.03001647010332764
0.4690047216194909,0.5276335758396945,0.5198292559092873,0.6812907060593422,0.8417170843482221,0.5520401374270597,0.09228314397425214,0.8838775514663623,0.5419729101851726,0.3654914115975718,0.18367282718689093,0.40674861107309945,0.16517968525893748,0.22445412900987174,0.2791391569324532,0.3072178662850464,0.008765681606723415,0.3116343510356303,0.251601617808593,0.1103781756889214
0.4151164964120569,0.4062163447777395,0.4068439714089319,0.8002197868021945,0.9777646942489175,0.5239090363745436,0.18951325726961218,0.8375496308144805,0.4087138451505975,0.2692950426387079,0.23547055189626898,0.3457401680396285,0.21915797759854877,0.35816426904699017,0.2994617586098034,0.34076922043281666,0.04235610070309502,0.4003972556928162,0.3421144529737072,0.09814204500711293
0.49221257852435196,0.4872380426791981,0.4621561142556278,0.8078432095323883,0.7513187401470989,0.6748846594317498,0.33603381415975964,0.8104993346138465,0.5950004754982543,0.33756002489051606,0.12987441018498105,0.344583869290347,0.22732203254147734,0.3721759393374102,0.31103043114216317,0.41688838274914464,0.0757124956404482,0.3502697835217067,0.38068502892118555,0.11170516672000334
0.4136049280379678,0.4861034176717327,0.4698492094832757,0.5969100832379162,0.6751665403146333,0.7489840213775425,0.18900111550877324,0.6484510378494371,0.6433627236540003,0.31115102986470566,0.21706848893077285,0.2504977558225453,0.19242967024903093,0.3496694054391323,0.3343084704816551,0.4798658281767546,0.03441631989057674,0.4023241774389462,0.4688914709486534,0.11935379557971268
0.4093770062819486,0.5332181548238036,0.40459370971415215,0.5548580025204063,0.7201668074156328,0.5920575884823037,0.13441640646130856,0.7770617683756926,0.8387055578953088,0.39935973450115236,0.2838697496319092,0.2797302197651822,0.1774784691229548,0.1800061120997289,0.3033179827872565,0.4864618816304867,0.08833616775215228,0.4239271273230559,0.37998501558759856,0.18325377530623846
0.5511109214878382,0.5863807933314525,0.4774085844245118,0.42666285764312123,0.5042082614907417,0.539676064787043,0.16707824725884116,0.730469441403408,0.7314277174725231,0.32255526986251487,0.18380863576966192,0.31618441938750336,0.10496394286895999,0.2510831468400127,0.23333716525057316,0.3668830078138123,0.06638674650753011,0.44627710321843767,0.4327844339892188,0.17871486280219662
0.6172135943633127,0.6758226031304119,0.49356784528562847,0.7005416339328708,0.508512565681272,0.5787315264219888,0.21548044498717298,0.6333929886436392,0.6567337345632883,0.3525960887448678,0.21965713301456946,0.3611654670352223,0.14087831301992648,0.3532300218698572,0.2251314290420436,0.4731723540201153,0.05618851895652493,0.31377987923079514,0.41233801278754534,0.24549334075018556
0.6143976887631958,0.5069591020194678,0.4519891937293549,0.7753244389561742,0.4902735455213978,0.419071821999237,0.1828330081766633,0.44301606760061124,0.6083959406034749,0.5666936705293933,0.21895159086505095,0.32441706122225544,0.14632457421898437,0.26601640716771047,0.25002659464949956,0.39156739832973875,0.17319151014880954,0.37611601487682067,0.35847825672869965,0.16422184207131257
0.5683801838262182,0.6088282474265013,0.5254726698717745,0.5807831690307959,0.560485873766931,0.6067012052135025,0.17889111706120295,0.49782247191502244,0.6000027171328812,0.38538425713939095,0.19820268934117963,0.25758265141355813,0.1515520243360618,0.2313732169063229,0.25136404815175767,0.32062329093853065,0.19029799454928165,0.3153202584478364,0.44921331834892075,0.19219253433505534
0.5963462304247837,0.6738004583802663,0.6012607315753296,0.759031647917209,0.5950930704907951,0.5635512897420514,0.3080964811059701,0.5725030537837423,0.6248373116687266,0.16365514893217173,0.1995624313711203,0.21199437587235548,0.15228984463078948,0.23119972240880377,0.18534840706628417,0.47958196440449086,0.1512318645477254,0.32525888939237585,0.47445348165361906,0.21844584552953136
0.7280375616614253,0.4509135687560101,0.531611266769882,0.8104995426867903,0.45702458579454586,0.5913093744887392,0.46544723579486796,0.5530943187603935,0.6709226024698739,0.3314430629424805,0.28078755728389493,0.305016557650729,0.16809627687607165,0.32909996148103804,0.18055965437250363,0.5163969120996509,0.18032583888004663,0.2880957930564225,0.5385642266201893,0.20481402857387
0.6904190132546669,0.4692426017713333,0.4423571543487303,0.740711473377921,0.5167801940630836,0.6741931613677262,0.4854991861747331,0.5904542762805677,0.5271264961212929,0.4095507574779166,0.3252184944790498,0.39368380360710437,0.13921454826852409,0.219671092633328,0.28481325408699737,0.4729472786030539,0.32115498874752774,0.3218060656774847,0.45163241204594406,0.20416728799559014
0.7559243728210251,0.42221229225139617,0.5232495701101731,0.7083585796335508,0.612519421652457,0.6014200796204396,0.6011920099483536,0.46297765220298515,0.3786976782099532,0.35039664369381524,0.15457501022704895,0.3747827663592327,0.13578028165255746,0.1419407826671037,0.2525256338105499,0.3880132223409186,0.4103715871950159,0.4020360801981649,0.4179333574607773,0.21025770769001398
0.8455518443572179,0.4525527003457418,0.5215634408736954,0.8632092098503192,0.6246492168257715,0.5513835414735233,0.555523368868503,0.4824759794506033,0.44837039955439006,0.4619382511672312,0.22184828856342714,0.5092589424997948,0.12240745558735423,0.2634314983239474,0.28396050951916885,0.4865156309838143,0.3647471005429132,0.2733463725082848,0.4303447049785078,0.29184755017684866
0.7092933011515552,0.5179058652493803,0.42699394706766053,0.7259507391886321,0.6850651896928566,0.5046016251295196,0.7579682055993099,0.6044459594999446,0.4244868015270286,0.5135078017681656,0.19148844550515015,0.40929383672240616,0.18785198230832334,0.13889269126574572,0.2647454463096921,0.40838422725226603,0.4313462864569307,0.405564185604114,0.363279935490835,0.1686116356337304
0.7923889281679957,0.4668456807029321,0.3811613188998998,0.6388170217275616,0.701985753855631,0.5561673119921473,1.0,0.6081279813997803,0.3931772793348455,0.6581115298666635,0.36395872081564656,0.45286029995347404,0.22964756739448025,0.17368231724980965,0.2356654839196739,0.4478900019484142,0.47041014437927375,0.40884183461481144,0.3153631497742818,0.18924366537709555
0.842360078341501,0.4378849436702959,0.48203447058258153,0.7756469772403164,0.6207506788343484,0.653446038065114,0.9264084298533835,0.664509897755605,0.513073484858777,0.6689717790066496,0.26530041024129225,0.4954192780316924,0.21798253513985894,0.22740035208241172,0.2797954442507516,0.5713371495374197,0.4294025226895509,0.40382257263597415,0.25669854028965655,0.2073574280501107
0.5577524766153874,0.5284593192661794,0.5948379790685964,0.5615737103652285,0.5931187962951384,0.42754867208376546,0.8898223028134187,0.5433353218436764,0.42737783091282033,0.621002743435909,0.19753689604515495,0.4256462273187552,0.138419356775472,0.16534662290573013,0.283253606577629,0.4414854305659135,0.42402791930937844,0.4693683142257788,0.2420125462707229,0.2668056209463528
0.5872138381646632,0.48341408870667124,0.5254141672464697,0.742778022241319,0.6273270464198805,0.5271113050117249,0.8586584766663415,0.7780298014330387,0.478954447267243,0.5350052246603965,0.23931625347181434,0.44353635841155986,0.0988919353439936,0.2663968217081411,0.29757182271148763,0.48861353543090186,0.47827381053813023,0.5403879033904272,0.2954754693740202,0.46252842056232973
0.6541474673103023,0.530224062698843,0.5436648969622517,0.7946375706416436,0.7340242345851464,0.6799869117085671,0.7456656002381461,0.5960221052424565,0.4140693140598045,0.3393094055627953,0.28566176044359715,0.4216624702372803,0.078306348856912,0.4562061687639872,0.27671218069262765,0.4531389622343608,0.391576947938713,0.5408685480333384,0.2806577268138444,0.34718073048175513
0.7624074570706457,0.48994590453911746,0.46972802547371467,1.0,0.7667787733130867,0.5865626874625072,0.7736413439239983,0.4901328368613004,0.3194913527246055,0.4148380355276903,0.24718155785694065,0.4313165384931169,0.12582838006417602,0.3576867612556544,0.2610745267868173,0.4968153508153102,0.4437336623304031,0.350841634828785,0.21812320234671137,0.3405491263137968
0.6986127703147476,0.5059130230652177,0.49419883788713603,0.8456654310378586,0.6040267464711412,0.6931144680154875,0.9972936508825638,0.5247023243719261,0.3542733707391963,0.4257648159236683,0.3522841513040109,0.4978054270779169,0.1763323793703843,0.24839477797479428,0.22651177714026874,0.5927713838442881,0.5002243678223595,0.3584624583236219,0.3049486656888704,0.44021419511794657
0.5582278892491732,0.552951569427313,0.490260357576404,0.8465017267317428,0.5822051631191485,0.7960975077711727,0.8296456459147893,0.5086980938707996,0.39382667409349625,0.5430124569992842,0.3399139768562301,0.5474493007471465,0.11065303100046028,0.2612922634187645,0.3012007055303146,0.5615933995794115,0.397682024786112,0.3034865557033845,0.30424230302799404,0.3952674004212193
0.6517643091076054,0.44141443053562135,0.5700391340775709,0.8775552519599958,0.48773324452698685,0.6432502590391012,0.7671403444473434,0.5525742468243924,0.4372464575380056,0.6024287822040628,0.3294202795338126,0.44648697282355865,0.06109232093181531,0.2394956244369385,0.2735285437799407,0.48117260932954353,0.417699042659423,0.3130820758636768,0.1740191876670669,0.40187219668955965
0.6877818953116998,0.48903985190157845,0.5098378432589309,0.966506703036698,0.5674600513515878,0.7115558706440531,0.7740046444855936,0.47230398423176834,0.45688317687176544,0.8163776470634281,0.36187356220944006,0.39809518596568044,0.0879460443892972,0.2963922694671967,0.23792173966754987,0.4169505304389307,0.3134106067473937,0.2849151416092042,0.34123824580785694,0.414853922079489
0.6639198381159032,0.46095839776946324,0.5091525267910688,0.7649064523783747,0.5609564261658956,0.8022599116540332,0.8464006837092508,0.6104530088783707,0.5912127922616051,0.816181966898743,0.3242678343996514,0.48638954268042384,0.10777112894510393,0.23848808299722096,0.28700602583284135,0.5185317692271513,0.2967062803677586,0.34134745540645617,0.3584004774694122,0.27504234810392747
0.7343235731525957,0.37718971300782744,0.5929742525767275,0.6129425398046799,0.5713881409429457,0.7602355892457868,0.6279594191672252,0.4582838937217697,0.6329153477250798,0.5982255722666411,0.2885286465018528,0.4301722132515944,0.17018832429403447,0.3198967946493664,0.29779058515092055,0.482244237061523,0.3801915589985126,0.36404922843505316,0.3118043518289238,0.38002543399476296
0.5994689193911469,0.46996744388136485,0.6376013087873035,0.5803546538818635,0.6591177483499407,0.6045939902928504,0.27080615914485173,0.38757814736391216,0.5589142337005994,0.5904805513484321,0.3194217866778405,0.4604566353758998,0.1289224221319407,0.29457614816748406,0.26940723099940994,0.49222817944221614,0.2822967539940314,0.40694821053972663,0.26818288602322554,0.5926623427758578
0.6831842081738465,0.4665182662270936,0.5796440115250173,0.7058819463803138,0.7645283053180372,0.6697278726072964,0.37221502912006055,0.4166541019035066,0.48948605431548625,0.45040486226073245,0.34017731301062804,0.48005897807821796,0.13115055936918402,0.33200320885235773,0.29882777648140785,0.672241482407165,0.29104198688783084,0.4611741916990359,0.36584982571096564,0.4924460365358163
0.9841691656305112,0.5112772665215615,0.5754798782309645,0.8404080570063381,0.636168657800429,0.6501848721164859,0.40979183037864864,0.44345528801714956,0.47797899656282655,0.5116331857904894,0.38823864549156895,0.45449553901310913,0.09871982174902105,0.3069117661103168,0.2611028372201556,0.49722183029985423,0.3112135061476782,0.32278183221158796,0.25984621929306567,0.3403581200290198
0.9561970239981797,0.5155254178652985,0.3762429196153037,0.6625880932688563,0.7407722287703007,0.6657293995746311,0.47193863261350744,0.3051052271599921,0.46487698180879594,0.3732364325157807,0.35621266299100174,0.39438853006376756,0.10805531650889569,0.36011727591355197,0.21953196848448245,0.5239671725824545,0.26308632424160816,0.35687575191208293,0.26860987828339594,0.4113839745727076
0.8756816279428854,0.4533063714033317,0.4077653877574901,0.6945124718642941,0.7728629930997015,0.6135747395975353,0.2679989821182502,0.4438071013856197,0.5407067262624481,0.5677112073857514,0.35874996480570276,0.3346698048660336,0.08753243807579703,0.3345562838433644,0.1885517754931162,0.6054108802128476,0.2501241123270521,0.2822064484559291,0.2978009104935331,0.38512061041587436
0.9782854263679286,0.4574556806411558,0.44066684635330144,0.6916027157723524,0.6139378984493363,0.6412390249222881,0.2476397466818814,0.7031044798297311,0.4598122461178969,0.4422371721868045,0.3897192902842211,0.4790087303976574,0.032939073121593734,0.24951055451388152,0.16445530726257,0.5761561149967417,0.26230927315049923,0.4003494807734908,0.22501222245503114,0.3619636116272565
0.9461971052652965,0.396235351291022,0.36721471090300933,0.7194746312120296,0.5712062849433459,0.7105000818018217,0.38250747806992996,0.6015921193805465,0.3234583667314256,0.7523197883523344,0.39174316940795717,0.5563918005418865,0.13283166890147502,0.30323177273175833,0.22344223985285439,0.4326839739584379,0.29515899442318133,0.41119873063487133,0.19051315263147905,0.3876807648293766
0.9097305182404043,0.3172749231399669,0.4242380555398855,0.6546306130300864,0.4823002965389391,0.4517336532693465,0.4732846051787133,0.4830288290296284,0.3605662504924801,0.6880936446996117,0.4270832125685876,0.43039799939790313,0.12071567234374675,0.2560731032594679,0.21450386394520485,0.39029589019007094,0.309755967332045,0.5289016546047061,0.12488968043835773,0.3954885655930664
0.6907745568910448,0.5455116417467876,0.3109665260514278,0.8507361936335547,0.40453071491003245,0.6348912035774664,0.5537260713765572,0.4423714406211146,0.5275150461233309,0.6483314352357349,0.39397573001253716,0.49790121513998764,0.1691489716546252,0.3338050049183303,0.2528610695510136,0.5232062832994038,0.20327951913715503,0.46317060423691186,0.20560550359689395,0.5199090542005468
0.6743585992799731,0.5688548524266768,0.5110810240466683,0.6552849049779174,0.49928792010156625,0.5762622021050338,0.33267928562626153,0.4671316721623852,0.5396008531797246,0.5988791440166867,0.31297087899620896,0.49760871945045,0.18274060880180948,0.288890622065317,0.19241657858976297,0.5337814685667065,0.28620927440014277,0.5069280871646167,0.26527806878861165,0.4862919480798009
0.649336453990622,0.45188139770974634,0.6676403175021052,0.5310293348569431,0.5221665414512332,0.5872759993455856,0.3282844691410583,0.4693408853022867,0.5707582159305501,0.5908523436613318,0.39336459139006735,0.33152248282656865,0.13301579042167824,0.41922637371033095,0.15788385516039136,0.48268430989189626,0.33039439887032207,0.3160759708080766,0.18672419157190304,0.3789380385665146
0.6627597500223487,0.4759700426050661,0.4769677253552472,0.5110480881543206,0.3965120019276733,0.46016687571576625,0.2987178851105991,0.5388513402778236,0.7335063241267812,0.4491916452396874,0.5914695647997406,0.30418867511426123,0.19288063455213791,0.3729781524268536,0.14983597106502133,0.40930468492800925,0.19911934209674292,0.39241594871579605,0.19946570410864983,0.4245969180968405
0.7567756458704118,0.44562757530018116,0.44710213513688546,0.3320600750592668,0.31396529050927635,0.6580443911217758,0.34909983083317514,0.3834459791665304,0.6168462238645781,0.2510850465131742,0.6128196677327092,0.42364152001970484,0.1392692510390189,0.32126724201049894,0.15556497330240338,0.5417061388480169,0.17058770736982953,0.3797425655710773,0.16324279192619529,0.344975780738189
0.7382975351683446,0.46296406883529034,0.565108198516123,0.5857249163128349,0.3885887633451044,0.5223166275835744,0.23663830148185036,0.4379814216319334,0.4706264349858035,0.5330992998563698,0.5069469402491923,0.5541322285776841,0.16515433519456196,0.2650470663512996,0.21451158497247894,0.653565261792944,0.24227407864347797,0.3009776485763803,0.20193083042851606,0.3172564125333635
1.0,0.4881708650537561,0.48327138323189406,0.6619153705619308,0.4508949020080311,0.40862518405409826,0.21610621820119802,0.49884294920120864,0.3649652886274405,0.6029610322520043,0.48530534572393436,0.5074868633514874,0.22473766018905822,0.2084512512295825,0.2650680136713658,0.658325438897063,0.28862790272320055,0.33239038189533276,0.24454434052712112,0.35680476644455195
0.8263382662473286,0.5103588586207817,0.35983711197611473,0.7627454458746203,0.666270372134205,0.4579462289360312,0.25956944882343447,0.35277703117590853,0.5826130666920262,0.6827163537740826,0.5816383483688893,0.46199095487013875,0.19861241752890232,0.26017171180176435,0.23528457990748503,0.43199531036892197,0.24617864677234108,0.24512876788483082,0.2602081309485259,0.3597955227456655
0.7777628788063488,0.5429973456776146,0.6422710719143526,0.764911060068148,0.6537859577616709,0.39320499536456355,0.2879180957288982,0.33519947380957055,0.6367899792139339,0.7271200967442727,0.5565121043539903,0.4541448862858863,0.1686139518749041,0.3911298152681523,0.15779291861694103,0.4985890794751373,0.2897037322309206,0.37754491928210265,0.42666685714648556,0.45601912743637746
0.6901731802260851,0.5194029113118616,0.5894640950584092,0.716744575021253,0.5835599903161679,0.5248448492119763,0.42661088589321505,0.311540571073948,0.6073063703180405,0.5502447958860205,0.6360777156333896,0.6034168970141494,0.0,0.25090328557194325,0.18220766474956412,0.5833602080099972,0.21341753658899545,0.25380643050414164,0.19841489044235736,0.693912428644911
0.7077207824398017,0.4048304960844111,0.6117076289512778,0.705229958277369,0.5992780316815879,0.5845994437476146,0.5648731568898274,0.33940593799781077,0.8113820696401156,0.3822494609011449,0.5438371886960884,0.4980483182353101,0.06679208277463149,0.260012542537986,0.20946289102713678,0.6455347724722688,0.26436323275974705,0.2198891332326688,0.2790608710007173,0.6279398631791824
0.7721676378087138,0.41178856849860873,0.4687794471919782,0.43803002831425364,0.5986278964830186,0.4773692534220431,0.544902829103096,0.4188698705720134,0.5683127963373047,0.45457676337180364,0.43107962854696424,0.44564711677933116,0.11291986044122461,0.2843702149740078,0.15394441546676202,0.555010783464011,0.22013834690332643,0.22236039951414396,0.20939128999282494,0.5804178346254186
0.7791525465051072,0.5616661484320142,0.49859071354398443,0.3801943062777474,0.5839123363153927,0.41343949391939766,0.6358560049421681,0.23451748031702566,0.546741478392001,0.568337383912741,0.5055010757033477,0.35122916609649973,0.11111466901488314,0.40039824149797415,0.13439048494914424,0.46301540590839724,0.21886939066243583,0.22696126901767552,0.15601249547610443,0.4376423122483622
0.7941341395031329,0.4962388519489396,0.527557870588014,0.5897566448646149,0.39803163612433007,0.437144571085783,0.567944407011861,0.23100371698471897,0.36003369244772915,0.5138795940810652,0.546553360351512,0.4769270505487287,0.16262333139872345,0.3918540354183443,0.14341722372448631,0.5075181907967672,0.2521485349065211,0.19214783007764172,0.23205521375010324,0.37342901519505256
0.542831833955027,0.5728250103475327,0.45393440602075563,0.651467434000604,0.42333803506865636,0.41743578557015915,0.5673826515179401,0.5240358456304122,0.33667450106647534,0.4833534883902957,0.4959414764380391,0.5300090314458522,0.10016077277669921,0.3809700411611718,0.21686049304764385,0.4980515859418569,0.29063074055013843,0.2642937491585099,0.23493304634374013,0.5484946526617737
0.776019699149133,0.4743535623312738,0.4829663338285169,0.8492110483185389,0.5080590622822698,0.30345639962916515,0.4547882853973982,0.2464441720258108,0.516638363199152,0.6150344984130336,0.49928700494045136,0.3661892087906068,0.07365928179264997,0.39211029793302776,0.194798086557863,0.519601717291839,0.33440916284105326,0.2992085288365072,0.37730083747626975,0.49074205941635896
0.6477293967541913,0.3576992852480217,0.28116152783784754,0.7345026114081793,0.48871640352482365,0.37481812728363406,0.3140389259747101,0.347231053976037,0.5677286127678068,0.6040998908104683,0.3840716406836145,0.5299115328826735,0.08569389130159251,0.41551295478637873,0.1237277462836122,0.49432272455472004,0.22800655722061086,0.33718958970030694,0.30938208346825685,0.42311578164295593
0.6261489138649831,0.5582952207782578,0.5013800351433627,0.7186014739999587,0.6130172524513618,0.4041424442384254,0.26993231726541905,0.36076822054546365,0.5691931473908731,0.4562987488210268,0.4634318828866283,0.5488142806316539,0.0378089539095806,0.4684144512957973,0.13464270517343138,0.42490039572961347,0.2124348623290403,0.2185832854377708,0.23197743449081581,0.41397931435445773
0.5274642221517912,0.5798139709198291,0.5663054129554065,0.6208815892843564,0.5852580707124319,0.34987184381305614,0.23733289374498912,0.4093446875088773,0.38477590446560844,0.3606502843232788,0.42810012073714265,0.46422657981882337,0.11019939826952434,0.4718111233848302,0.05599031611601435,0.2831230389884368,0.24488242558088538,0.2736880355677036,0.25370007047753296,0.3019993666633721
0.5337827404897155,0.38938229861435725,0.5966724542478132,0.5963272104815727,0.4712980085631443,0.4316671211212305,0.2234826600002886,0.3738727222269564,0.4200415721330852,0.5516302114519855,0.46033644092078224,0.4742313008018828,0.13482898713150665,0.5678793242309736,0.11172755411582241,0.4012338835923381,0.3032101071171743,0.1964490205417678,0.3033692705257881,0.3984525139945612
0.4768043331626721,0.42099529882233727,0.49574915745772713,0.6096918146695017,0.4665186055736591,0.4070087800621694,0.38483132130973835,0.3044125263040586,0.4832475172198301,0.6852523687083933,0.40833334713501884,0.5950063630641235,0.13534933055816867,0.48949323689798224,0.04122685407601613,0.4763838778814693,0.39549855666167927,0.2562125491683546,0.22252646082147579,0.5301412943859234
0.35489146776539815,0.43094952257203667,0.5091650630679196,0.6313203104661366,0.40415904671084985,0.44933413317336585,0.5068923077907967,0.2834326495916996,0.43888217153259934,0.44483189117051825,0.3320437038644168,0.5066521388105861,0.08343773557214407,0.6070110877309147,0.08095411307701815,0.35430062013316405,0.3603722120167995,0.3645544844000416,0.2592192232232993,0.5573764449039025
0.31847364101063846,0.4518875753413653,0.4920614026840167,0.6422820044372055,0.26572003041541575,0.409541364454382,0.3733433414369097,0.24336744393384133,0.3915089597456759,0.48849204951490915,0.24100061113862262,0.47505576233613384,0.054410577647914245,0.5495971425933768,0.09366292397018647,0.34963954339924336,0.3194770582481585,0.3873532549921177,0.2796497711067512,0.4920137591544793
0.3436664472454509,0.47321893732380926,0.44216702081648823,0.6863130879124174,0.18649219098971687,0.3280471178491578,0.3271049426481249,0.3876218508879458,0.42118820220902914,0.512779871555539,0.34048205422074834,0.5294343030734285,0.13078498475660594,0.5009088564961753,0.08268104951065842,0.3282103480942489,0.3079337598026019,0.42648960026869814,0.20994685613059322,0.37703802868110153
0.4698824064818656,0.4286040817671322,0.47798107440071347,0.7241422209525482,0.3179183853005796,0.5119288869498826,0.4237348898175013,0.3470671657609111,0.4077546972434689,0.4039777863877042,0.38477883903536153,0.5613505432551515,0.15050733484099518,0.45090105720225004,0.05079921211206124,0.26567129582972193,0.24726470063652264,0.3461712745335069,0.25305561375772245,0.42366701907884763
