20220727_Exp3_position1_after_red,20220727_Exp3_position2_after_red,20220727_Exp5_position1_after_red,20220727_Exp5_position3_after_red,20220727_Exp7_position1_after_red,20220727_Exp7_position3_after_red,20220728_Exp2_position1_after_red,20220728_Exp4_position1_after_red,20220728_Exp4_position2_after_red,20220728_Exp4_position3_after_red,20220728_Exp6_position1_after_red,20220728_Exp6_position2_after_red,20220729_Exp2_position3_after_red,20220729_Exp5_position1_after_red,20220729_Exp7_position1_after_red,20220729_Exp7_position3_after_red,20220727_Exp3_position1_after_green,20220727_Exp3_position2_after_green,20220727_Exp5_position1_after_green,20220727_Exp5_position3_after_green,20220727_Exp7_position1_after_green,20220727_Exp7_position3_after_green,20220728_Exp2_position1_after_green,20220728_Exp4_position1_after_green,20220728_Exp4_position2_after_green,20220728_Exp4_position3_after_green,20220728_Exp6_position1_after_green,20220728_Exp6_position2_after_green,20220729_Exp2_position3_after_green,20220729_Exp5_position1_after_green,20220729_Exp7_position1_after_green,20220729_Exp7_position3_after_green
0.8647802031434939,0.5037277204709816,0.35752907929736705,0.9280374481697521,0.27922012946528213,0.7540870563127907,0.37178778304370685,0.24290270425011218,0.3848720615768668,0.674983991686174,0.6402148081849326,0.7293517995019484,0.3295102653680965,0.2425005763861025,0.4307818877028198,0.909566948676997,0.6321367735887012,0.1597279905070514,0.16665356282154264,0.25930752980772687,0.1894103955730198,0.1548990807974237,0.31930665991098606,0.10890751965889325,0.08184719970504616,0.10558801159297615,0.3949085475403803,0.5213098386701934,0.232226951507725,0.22089900010914748,0.20069886264113032,0.32781543210179986
0.8838650481250057,0.4792871727579255,0.4010349449537103,0.8731169429497833,0.5049120349345877,0.6939439086754311,0.4439540547656662,0.2469669417822179,0.3371791137923869,0.5751131079222783,0.5730224375790866,0.5878991640160026,0.3108779576354638,0.20325935666771944,0.49965452426820645,0.8055801355376174,0.7119269034933436,0.19985851855232492,0.15365682738817524,0.2776433098213331,0.1950377318749769,0.22769054662556834,0.29030521473275683,0.16554289847593293,0.18911145118360415,0.17890319062201945,0.3094879188101977,0.4646812044294893,0.23461353091810666,0.145684144587918,0.2093648781443615,0.25822155815176584
0.7406865038949604,0.47200531943063234,0.4542180023985491,0.6922695781430659,0.5526366428313031,0.701363023213675,0.42170879410215906,0.22513376099218976,0.27614728520907145,0.4233472946824403,0.3741890682386343,0.6569962408773304,0.31587677813849124,0.3451101110930843,0.38058836273780716,0.8430957827944914,0.7703018681981845,0.12468851261923244,0.22781205667697904,0.1865874180958863,0.2051265140087696,0.19379796851403525,0.31098968799120175,0.14472287199617545,0.15187098794426254,0.15876869312720363,0.37685687492879244,0.4515554574211227,0.36007734607724157,0.1759134029033374,0.39120276219966554,0.2663460451491451
0.801635057392166,0.4402358437829158,0.33203308172081375,0.6733020975495279,0.48604130265781004,0.5894169401437521,0.46791403370194906,0.18009652564138878,0.35501560224672357,0.4429701633022968,0.47881238233387785,0.6767456614717984,0.3138435500237763,0.39108010485957456,0.3995924557469008,0.7591266672421971,0.7768386240700993,0.11679521701428555,0.0,0.0941315478534855,0.2538258440472565,0.09874704345007794,0.33892884080584446,0.2342570228461928,0.07669055591751424,0.14043260260130658,0.4719858373574746,0.4517498595984274,0.3081735989733632,0.2579239095874669,0.35970347323451035,0.21885244693034042
0.9448539734096728,0.349620166761797,0.4193601932118561,0.7520319196098728,0.5235467227015808,0.6965813686605319,0.2911466561348076,0.3277114068793678,0.34687330975660546,0.5383027338351022,0.5020277151939746,0.6109674885521557,0.33543021684022156,0.43776737910835106,0.3969779656749363,0.8632267881037674,0.7575180997270506,0.17033453516498606,0.13434631753465381,0.15887786888180763,0.29191940037487213,0.17454505333857362,0.3477524887581249,0.19592482456103244,0.09627671126330194,0.093482507482723,0.2649667405764962,0.5424708756738079,0.28900837915836763,0.2537335744081091,0.28429518485421484,0.3264834684137832
0.9469422958701497,0.4297882231101022,0.42665958444511715,0.7478246507706083,0.38286676057133007,0.6355221566772029,0.09660676671932614,0.29161710689186604,0.31361348034116904,0.30892021736316,0.39338292028023814,0.552776614890614,0.4492647802203972,0.32720371619602284,0.4054391933434432,0.7214113825700341,0.7169374320625843,0.07625850029665487,0.25480028030833934,0.18361917719932655,0.2330972476049246,0.2430404711171789,0.403072299215227,0.1245881044131513,0.09802673777885573,0.14541926046441228,0.23272613340578172,0.5506645674431552,0.16989135547258302,0.18473303815909886,0.14104912523416574,0.17070023936026477
0.8040959013460319,0.4539610339937511,0.5289921528431947,0.6503012022009943,0.48077135240675595,0.42122349956713406,0.19642575039494542,0.2748480950902571,0.4122030372373637,0.4248728957377649,0.32536650103391856,0.5849902677134085,0.1517544549413426,0.14978353499730948,0.47510525298777906,0.6273686709543741,0.7576029926604517,0.0,0.26725007264088013,0.20944537935479288,0.08896935707948736,0.2791500306860569,0.34681398656156914,0.08187151818685583,0.07477386021000347,0.0751208817665977,0.23146849776079512,0.4519466618026118,0.21777391950665637,0.14602345258941768,0.228665243607366,0.27405521505561314
0.740539697395102,0.48844612605403015,0.5184061681723297,0.5885308460609007,0.5457656950356244,0.5797026314199994,0.2370096103212213,0.2211098432768735,0.4014062825046811,0.4463537784869264,0.379824696768618,0.5579125000539483,0.39118485151443655,0.10177270747764885,0.3842978352139308,0.7020465532870025,0.7650680343041267,0.05760348683309736,0.1652383475481558,0.12952128611837152,0.13134139102647277,0.3003889199197325,0.2549041058031674,0.11654900235610575,0.09241554164962093,0.12881226710538565,0.251156849513159,0.4605027576308852,0.3279369153315947,0.13312974853243353,0.3238904739143722,0.26444885701787557
0.7074293264334282,0.5295422582866018,0.4635881134870683,0.6480367527534149,0.46684216062828865,0.46083573254947663,0.23959978936282303,0.31215602156303796,0.35680049927189555,0.40881209563699067,0.48213326749174346,0.6827490364820489,0.22845920251026872,0.0,0.4251400933370029,0.712147127379462,0.7544841001072237,0.04288941627493054,0.20009913343702493,0.20751906620358798,0.15150831760728678,0.09533365053752205,0.13621524519089537,0.10243563007863558,0.1883286110395617,0.17777052254118947,0.27520748797139377,0.439980127777431,0.2662487733214101,0.16692292725521116,0.44147396484311197,0.2626376813018846
0.7036252030058628,0.5122040919602452,0.39443685964337144,0.809482001755927,0.5448497397096137,0.38953874650184145,0.10877106371774606,0.16935935843107655,0.5486166007905146,0.3362130802795064,0.5192092836640835,0.6128794189112782,0.21302089769080648,0.29235583943163984,0.41501004221830556,0.595108343764837,0.6590995074364359,0.02194103418374385,0.2591006204385795,0.16461026173511464,0.14372153089077835,0.1343842446058038,0.09077273852637865,0.09707411371067629,0.19849795703975373,0.16086440266806246,0.2881146858540088,0.39817885960322763,0.2598206871722797,0.29287500652515297,0.4225892356152754,0.1974132380479608
0.7774046445906397,0.525005443001477,0.6547831968760759,0.6327549787463387,0.46598521642972435,0.6692454045783073,0.16029818325434408,0.1920432873553025,0.40456001664239805,0.37451056548712525,0.41452732940341364,0.5640194559414421,0.22674050692158804,0.3654928314647034,0.3909877678168864,0.5105807830103158,0.7006675168263332,0.027228332800876814,0.32374929495615956,0.1579827419528091,0.07740619155920789,0.19768371983974173,0.22408899073588973,0.04605828084616794,0.06016757829664089,0.11112549998814426,0.1958756562053576,0.40735656239349904,0.2618907980233774,0.18655533567764224,0.4210840386779205,0.2996819998132299
0.7833337921036454,0.6453104864572236,0.47462641972952035,0.601726371056772,0.34388606234140795,0.5664700316092528,0.2021294102159029,0.0,0.5126066153526107,0.3137279601384236,0.5878830900280853,0.5713262236570099,0.12253662993376056,0.37742188900938345,0.4487905421626781,0.4010877541330341,0.7365716911595083,0.1647300442700015,0.3902404840446448,0.335661856851301,0.03430866737442786,0.22427025796975492,0.23745257109298068,0.025752198538960214,0.11681742652666453,0.14147954540065666,0.30144474728972875,0.4601067531956356,0.26672783123225297,0.17407924146865741,0.3788346153731962,0.18140755631355748
0.8294915907401805,0.5847372354259962,0.6304657252291702,0.9273029146637242,0.4322719027496625,0.6499476534659443,0.18633820431806267,0.0406464073027257,0.27431662159351056,0.3313703466543494,0.6194068084318379,0.6476566984458547,0.15429692619344448,0.41437037290045925,0.5750238612475773,0.5148568006215734,0.7559088249895269,0.17179498881840186,0.24882834532619943,0.30143220308639734,0.1296095756201241,0.2826082459297875,0.25288891703755745,0.09277644062993058,0.1853108885488165,0.23381844114959421,0.2782442179434365,0.4138342349434307,0.2786839553343821,0.052042254523711216,0.2680942781734565,0.2067394413616507
0.8796223402791159,0.6948359155716917,0.4732321073620517,0.705221707420963,0.4364770870054928,0.7431244840846409,0.20588138493944266,0.32261498203752176,0.2547326815061366,0.3080909342207015,0.5215147680627141,0.6978416334704343,0.39897702040342575,0.20187603002331095,0.5766516960516224,0.5727192774204679,0.8149407871789519,0.15307608050750784,0.38136975062812967,0.2562784202799958,0.21622800392317845,0.10105022169814583,0.2516251057974094,0.15459567610096112,0.11556488229619731,0.2619946996240852,0.22537531879091616,0.45395068424766327,0.2546091177785649,0.20277330903603225,0.33697114000112854,0.20068908232125438
0.9266224412085847,0.5571573998340618,0.6298183659157033,0.8120811203157196,0.4424679992918662,0.6295576717872315,0.2508162190626647,0.14142578936121308,0.27001872269606975,0.21881178071934246,0.47671059535199445,0.7014410689546525,0.34949056964087033,0.13168928092631654,0.6401753142950822,0.5540262010618542,0.7593728257720183,0.18429555930811037,0.29879501598099356,0.20363779583944933,0.18494469466647678,0.0,0.2213771224255967,0.04786660293476846,0.12102456097819705,0.20500562686156087,0.2957678588643589,0.51347135087913,0.2140285576582478,0.2153087228257001,0.2670522187552875,0.033616109388132455
0.9675282373127075,0.646460872174788,0.5035832997896089,0.8820834673458581,0.532752458583169,0.4346926654452468,0.1975085571353342,0.17738300197163942,0.451986686082797,0.204028146639653,0.4704268386778176,0.4797779916531084,0.4447190363322511,0.12791501934095587,0.41607281925763656,0.6552990244744675,0.7848739247664056,0.12297019761763472,0.24114721315398124,0.17421676393712685,0.251579164601182,0.17933069915940814,0.433608166696415,0.046079430812116,0.17636630858043334,0.1754249329245273,0.24669596767832538,0.41803188195707786,0.233463791932083,0.3322726992307434,0.3463942072184142,0.2303117581429189
0.8764017726884856,0.6015516967453802,0.419144406774035,0.7397969384295772,0.6470954979641161,0.44651090217238026,0.12354528699315427,0.19224891842091463,0.37489494487206265,0.18080471956583377,0.6045646739298173,0.5407353379110326,0.4551510317790186,0.29437105602472924,0.48486055077029294,0.6316204083394478,0.8281859302881374,0.15191912737894214,0.31916522809236425,0.11712198789788317,0.23321426215940824,0.18113393602129377,0.29407361772444907,0.11072853172706357,0.12347914362338917,0.14771195575845925,0.21309036572219758,0.4838742193912565,0.22888806303821313,0.19426925394949723,0.19989134081280607,0.20787234774573737
0.6933542532595632,0.41866390495636846,0.3209532780864719,0.7066516572640585,0.5249578583579004,0.5088636775453512,0.06859202211690325,0.27669877468076837,0.2695652173913043,0.3260692328955977,0.6541217863646179,0.7292007440559687,0.4122472974541586,0.30520711473926015,0.3439152354797724,0.6033339448353252,0.8200878826410559,0.15568892337182255,0.24484249747893427,0.2198753983314838,0.27931586908837164,0.08069743547308168,0.5229242116293658,0.10165096634194401,0.18254316984600785,0.15834006671980402,0.35875480925129016,0.47283409574187185,0.24859621515216507,0.24492580306848322,0.2833600033250903,0.14559690158705213
0.7777551451090499,0.35966176894605884,0.47621991957805493,0.7522014273420321,0.5570958315052713,0.44309327749703126,0.23022643496577208,0.2479991290919582,0.3398627002288337,0.28153987732207975,0.5358445726983736,0.7072977043888073,0.3771357320182879,0.24743614922849697,0.4146528554447552,0.5444490007338021,0.8034285672102888,0.22417278992286985,0.23764677730869815,0.23479537398403105,0.1853999876602834,0.1481033258169731,0.35812783205992615,0.1267750108922321,0.16838133911119946,0.1869194164114672,0.269773800864131,0.3464366800908166,0.2563221127324873,0.1225661176046273,0.4664151077833816,0.14919467804324218
0.7616394615871616,0.4508511677444799,0.39360276206640404,0.7782404228131332,0.5825655472512364,0.46663915118081734,0.2504278567667197,0.27456585637274916,0.30839608903682164,0.26261332661509085,0.4366871392858242,0.6082916492233602,0.41893860250203047,0.24454994919263326,0.30459834054538326,0.4941053006431557,0.7052425077372525,0.1959518050294369,0.3515476780556164,0.40172580471910874,0.2085731245226335,0.048904611183515585,0.2098473638452105,0.0783838888019384,0.1422218518462411,0.13412358667281918,0.40578030376063745,0.4011980934186459,0.19505205762631045,0.013866545180164475,0.25075037184598825,0.25176079701561466
0.8110581996017877,0.5634183226140531,0.3392826760838074,0.7555046549431075,0.5860985177944209,0.3128510741106121,0.30604265402843683,0.18626948959144038,0.5287455793634297,0.13803190465693185,0.5501157371686054,0.6231770844572571,0.4364588130890459,0.2634895695463195,0.4165822495740103,0.4181324729140582,0.6946678010331099,0.18233992058783294,0.31969166082690886,0.39748290307565587,0.15261038195678167,0.16598054021252656,0.4048139980769333,0.12419471504650882,0.13652479583024005,0.1286025137570834,0.3782810267915823,0.48573424022349004,0.22044793366354426,0.11717515411227018,0.2381417497691732,0.1256788837062997
0.8348023158725354,0.5172616700893828,0.2932205710871068,0.8352949869174802,0.4870881087446793,0.3110239787392546,0.25670747761979995,0.3214537713140632,0.4885916371957563,0.2105399438046955,0.6274991512607625,0.5475673599392328,0.43471390645652885,0.1930765355352712,0.29494551437823147,0.4049968705486242,0.826777814892804,0.18508511706448844,0.19270172799835872,0.26565935049590006,0.17339642190767807,0.143300440637994,0.41392840897968075,0.15056237759457136,0.11480982035081436,0.2520122641870779,0.39516270387281677,0.5879489850286318,0.2536684222445457,0.13113186505507202,0.15354790059168724,0.07366103244388342
0.8703239835943737,0.5136663469516256,0.4497113856394133,0.48865167464946824,0.41479947762323655,0.3244730113350388,0.23022972617166912,0.2416890777648312,0.308113168296236,0.2780267959928477,0.5869417610567577,0.8278917407198001,0.32442532286389275,0.2886883160132863,0.28737725364359773,0.24715381793067678,0.8421821913080711,0.1795468029756743,0.33862614729861384,0.4195710551756232,0.28365604529101524,0.11073874097519593,0.2953403078056901,0.023734491787467706,0.06460703950059919,0.11787226203482637,0.49014925111521973,0.5681199629435851,0.3505339318169933,0.2033427770105776,0.19295912217627095,0.1832359345126042
0.8540633286538765,0.5638155146137243,0.4690823681731597,0.6251966724328274,0.49460304753987755,0.4854033703114626,0.345293575566088,0.21069926658253266,0.2877595173705015,0.2226362806126198,0.5821024042467821,0.8255611709818167,0.31628492153536736,0.1749950900443178,0.3439708629281114,0.2530242370613366,0.7840416049193605,0.163618730318105,0.3411386671680316,0.43390740807046496,0.19562067711003858,0.18769523573098226,0.20917083618818375,0.047367463738382826,0.1532548472956663,0.18312014489396541,0.3603520503404811,0.5578694481378188,0.31776056395277863,0.09274260522107172,0.13391799497080203,0.03706152099440213
0.7023755126758234,0.544653207251843,0.35820963652434434,0.7447561261832958,0.5598129090689834,0.40535847309186757,0.4109860452869938,0.30612014499006174,0.47061784897025305,0.24328088204934445,0.5884077651924322,0.9461854184020058,0.4475498290665492,0.24345268083580301,0.4321491518278003,0.23470345750420868,0.7027178657178342,0.1920884487243852,0.20780077597552357,0.4733646031007202,0.18427877547460034,0.11574849845190548,0.42209280232149776,0.03789227899343022,0.18403056611968863,0.1762621223755751,0.3718613883946956,0.5026040291651261,0.3453049421356106,0.0,0.229763710800307,0.03078998717186262
0.6058245478818579,0.46246976927558037,0.20687279804464248,0.576856544302368,0.6477754087803422,0.3706134611125656,0.422218931016325,0.10783534999617089,0.34454337424589215,0.37776121544216235,0.6689207123236935,0.8893713072338303,0.3726461546526473,0.22270278116967948,0.3295282206828705,0.322951288470669,0.6444813134044094,0.2134201998995939,0.24540311415727964,0.3989938773318055,0.20302025202807536,0.187633174041663,0.406221751371767,0.10388651774270581,0.1455022045788582,0.19864189266829954,0.35946031217408825,0.4515818577168059,0.28085278114892526,0.0457875979366267,0.1896013751621724,0.0
0.5736886050629894,0.47773665287773026,0.4057822465858018,0.7229548240162044,0.7104914087495537,0.37952243854315604,0.3555621379673514,0.14702217993121583,0.3798127730393179,0.26403745420572483,0.5790994105120209,0.8841793157619893,0.3840367254168487,0.23682637542801996,0.35837837204808465,0.2753863253766132,0.7023229290276621,0.1408881383779841,0.35343463175346496,0.12012603387160203,0.21327498207549753,0.3258031816959384,0.41855470661730365,0.1498496237421051,0.12322156396309049,0.22746929849360656,0.37902815876883167,0.4774541474864518,0.3162682259759705,0.10895820579623398,0.0993311225444065,0.1290530278827678
0.5764540725040603,0.4612193500173593,0.4327306528784669,0.6481454115560822,0.5062000169336279,0.4772493909682085,0.41902975250131697,0.19547047178217608,0.3039692115664665,0.26500670074775423,0.39030585475756957,0.8927074746550535,0.44583113347786857,0.27179806846612886,0.30268358521832317,0.4143096861915652,0.6008924830998466,0.20120259230523532,0.34433828430785995,0.30471552866196366,0.23327383320532644,0.3099119413585989,0.4292870262147267,0.11593776834019302,0.12171144007232458,0.1924240738477698,0.4077105772854349,0.6697419011092929,0.25792187581657483,0.11583453158886255,0.2609334596075802,0.1170088322463009
0.5618449906869625,0.3846613276216143,0.44493918557218715,0.627561087978859,0.6919747432374536,0.477365157341601,0.3065725381779879,0.3009309845696075,0.4214146037029345,0.17608795300029081,0.5340853677355633,0.8347885007962791,0.4506951543268816,0.20259331050559717,0.26603388004379924,0.5833459230802435,0.6897698478755541,0.1630596504039069,0.37668313193293046,0.38924057431343695,0.14055788284502763,0.12344070005585457,0.3760198294574529,0.06233529464017556,0.1682272963731778,0.22500697657875846,0.42402259362155265,0.6572569612779662,0.22243094307630634,0.11956217403890339,0.1915340836556984,0.1452159894622501
0.5737748538816558,0.5638655313840526,0.40974524751119334,0.566833856344371,0.680211003266138,0.4666592844631459,0.3747268299104789,0.3150792082800771,0.5414520490950696,0.3189835857923149,0.5385883151754566,0.8749174589884465,0.41294376233323266,0.206294990137394,0.4590699090637607,0.7117289679285183,0.6391588955798462,0.06560631646205099,0.48150135881176553,0.3738873572272541,0.2980892587021599,0.10801492238840968,0.6030164496980098,0.10695326280524683,0.21660681727500936,0.2851405256236512,0.5078021612052267,0.6337798983348608,0.272583951269648,0.12239053164580915,0.08010200900743027,0.21137428179633277
0.548034169212842,0.5152198089947806,0.37201996854497676,0.7824085744834376,0.5660424315663352,0.6249370834927213,0.21259544497103813,0.24629360084187765,0.5196005824838777,0.14943892172197012,0.5236258140180851,0.8920600941722819,0.3106982247634456,0.32553860079071717,0.2869937170260983,0.6256124012604133,0.6660238180043142,0.24916023914928537,0.12489445707351284,0.4030147874968671,0.28834726515710785,0.1531441141383423,0.5167634916887853,0.11041339723443033,0.2761405475840551,0.23021068355880284,0.33429007125141247,0.5515237770663034,0.19985425025985146,0.17797535152783422,0.42399942998459167,0.28783194648553323
0.4475230990852122,0.42402452587043865,0.4978940073616376,0.3272064256469541,0.5211041751655513,0.6758994543880484,0.25932727751448226,0.18434220234903334,0.4283170376534219,0.1171283709310006,0.4061973395882843,0.8485561257299209,0.4143928586138845,0.3190233030766205,0.3358404721892031,0.6654616480338403,0.6088188993815731,0.20461640272009463,0.1511032867861965,0.3840130330480854,0.23830758658545137,0.19940075991090594,0.4193492667591725,0.12592266726450577,0.2828022646807786,0.3028364124516886,0.323814886549871,0.4996351959141936,0.30404499079628144,0.21879908695301417,0.34381726256037776,0.15209206768931358
0.4654812041803154,0.5143047963140591,0.2975653480178768,0.4616825598275366,0.5698781548503298,0.5561466910950491,0.2673051606108487,0.08130894253216572,0.2386186810900784,0.21868231457473833,0.4506465849819451,0.8528849432247317,0.5067306216136273,0.32912073367546535,0.27046650934833943,0.6055056761773211,0.617544416536405,0.14333668020628923,0.21825422599005173,0.3540298614343513,0.21407280858333644,0.22829737203224457,0.3696259233882801,0.10327528372679308,0.1932832315641151,0.31510789529842465,0.427988308808708,0.5428116794908102,0.4107297358503711,0.22155863384632912,0.3304990900535275,0.06741407359713808
0.6079165405048311,0.47976674532049063,0.4068321306005921,0.45020384391380464,0.60246512570653,0.5483249109102252,0.2929798578199058,0.30710798050133675,0.245404618265031,0.3173390158473562,0.35935002006110894,0.8184529332809672,0.567809842621404,0.3159535133935046,0.3418658031725207,0.5098928432684413,0.6579054698731585,0.04697868650449541,0.36245577452270666,0.4229080883669306,0.21084958949166752,0.22393926229338593,0.4091984730626834,0.0800293561527365,0.17959868078809355,0.2901435989661893,0.47203842142625535,0.5086664970647674,0.3254342006700997,0.16187601733080814,0.3454827763312973,0.0762807248634859
0.630990852119978,0.48225875734805207,0.4498815249461567,0.4511556950251651,0.5638436256436706,0.5622873422053987,0.42908109531332356,0.5273106279005069,0.37536925317245806,0.25586009258578846,0.4116045801055521,0.7236160084245791,0.539430771016576,0.3633025642777241,0.35088916084530214,0.5580108559589069,0.7535761148195378,0.23159828396695706,0.32789922573367314,0.213555802212753,0.2588574698900277,0.30467462435438636,0.31984788203660747,0.12822166856311365,0.19138673818290172,0.2831068301162036,0.4836025345521149,0.5014040157249756,0.24796327803359725,0.04250841151654059,0.3468603135678506,0.12031662398812604
