 	Mean	Min	Max	Median	Max_to_bgmean	Median_to_bgmedian	Mean_to_bgmean
1	3622.045	3572.652	3683.130	3615.675	0.981	0.981	0.983
2	3604.995	3371.709	3754.124	3622.141	0.983	0.983	0.979
3	3621.028	3405.073	3834.086	3585.676	0.973	0.973	0.983
4	3624.740	3432.643	3953.059	3616.225	0.982	0.982	0.984
5	3645.467	3483.315	3869.318	3636.838	0.987	0.987	0.990
6	3652.423	3563.044	3760.202	3657.335	0.993	0.993	0.991
7	3647.619	3493.662	3800.255	3619.396	0.982	0.982	0.990
8	3540.570	3404.697	3919.141	3499.036	0.950	0.950	0.961
9	3545.350	3398.509	3670.041	3548.815	0.963	0.963	0.962
10	3613.988	3517.735	3745.971	3590.993	0.975	0.975	0.981
11	3525.216	3280.482	3744.422	3560.567	0.966	0.966	0.957
12	3558.747	3443.785	3695.612	3565.309	0.968	0.968	0.966
13	3523.598	3347.872	3677.780	3549.307	0.963	0.963	0.956
14	3541.709	3445.664	3604.063	3545.043	0.962	0.962	0.961
15	3590.408	3509.539	3668.405	3586.011	0.973	0.973	0.975
16	3584.470	3493.541	3705.958	3588.665	0.974	0.974	0.973
17	3506.453	3297.667	3748.522	3469.601	0.942	0.942	0.952
18	3477.537	3288.119	3619.556	3496.670	0.949	0.949	0.944
19	3536.777	3312.183	3730.542	3543.792	0.962	0.962	0.960
20	3482.395	3330.871	3640.601	3498.685	0.950	0.950	0.945
21	3540.376	3400.740	3706.903	3501.607	0.950	0.950	0.961
22	3588.424	3447.099	3712.339	3603.133	0.978	0.978	0.974
23	3596.827	3418.925	3738.613	3632.058	0.986	0.986	0.976
24	3668.362	3562.924	3887.792	3633.748	0.986	0.986	0.996
25	3628.533	3539.692	3776.983	3612.342	0.981	0.981	0.985
26	3583.042	3441.748	3809.857	3574.308	0.970	0.970	0.973
27	3568.509	3421.106	3717.869	3548.064	0.963	0.963	0.969
28	3537.904	3469.914	3691.361	3496.134	0.949	0.949	0.960
29	3615.191	3510.855	3724.940	3610.708	0.980	0.980	0.981
30	3580.364	3384.348	3704.870	3615.028	0.981	0.981	0.972
31	3613.945	3353.824	3729.314	3678.100	0.998	0.998	0.981
32	3574.324	3414.401	3799.022	3587.078	0.974	0.974	0.970
33	3590.554	3502.073	3705.757	3576.980	0.971	0.971	0.975
34	3623.538	3395.838	3751.939	3610.254	0.980	0.980	0.984
35	3651.654	3527.741	3730.654	3676.793	0.998	0.998	0.991
36	3616.312	3484.536	3733.743	3610.792	0.980	0.980	0.982
37	3576.046	3509.222	3683.963	3544.466	0.962	0.962	0.971
38	3540.417	3446.407	3653.540	3547.014	0.963	0.963	0.961
39	3552.646	3413.238	3689.632	3554.334	0.965	0.965	0.964
40	3613.611	3482.382	3747.160	3623.588	0.984	0.984	0.981
41	3573.380	3404.592	3880.201	3496.605	0.949	0.949	0.970
42	3525.738	3411.093	3800.352	3506.192	0.952	0.952	0.957
43	3523.361	3378.503	3719.391	3526.626	0.957	0.957	0.956
44	3527.336	3392.990	3633.853	3547.762	0.963	0.963	0.957
45	3522.822	3448.442	3681.056	3493.346	0.948	0.948	0.956
46	3506.144	3324.894	3723.313	3506.566	0.952	0.952	0.952
47	3495.697	3213.997	3676.138	3481.479	0.945	0.945	0.949
48	3502.529	3377.445	3693.706	3463.997	0.940	0.940	0.951
49	3610.228	3508.808	3710.357	3611.873	0.980	0.980	0.980
50	3600.275	3392.763	3718.675	3622.797	0.983	0.983	0.977
51	3576.888	3464.616	3719.644	3573.469	0.970	0.970	0.971
52	3577.711	3491.365	3643.565	3573.314	0.970	0.970	0.971
53	3561.639	3490.344	3627.899	3564.767	0.968	0.968	0.967
54	3530.576	3407.706	3613.415	3532.336	0.959	0.959	0.958
55	3590.352	3487.919	3715.819	3603.166	0.978	0.978	0.975
